Age,Height,Weight,Overall,Potential,Growth,TotalStats,BaseStats,BestPosition,IntReputation,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,Top_5_league
31,175,78,68,68,0,1854,385,2,1,3,2,2,0,61,60,64,62,67,71,56,50,64,68,61,60,54,75,65,67,69,55,63,59,70,70,61,80,70,71,64,69,53,63,72,51,70,66,60,14,6,9,13,7,63,61,61,61,61,61,64,64,67,64,67,68,67,67,68,67,17,0
32,183,76,68,68,0,1787,383,2,1,3,3,2,2,64,47,69,64,65,74,59,42,62,74,26,62,53,66,69,66,63,65,64,64,76,56,54,86,74,54,62,69,56,73,49,63,62,66,63,10,10,10,9,13,60,62,61,61,61,62,66,67,68,67,68,68,68,68,68,68,18,0
20,191,84,68,79,11,1627,352,14,1,3,2,2,2,67,67,47,64,35,72,31,69,67,63,62,64,45,36,39,68,73,62,51,64,63,71,73,66,79,61,60,24,67,44,59,62,24,40,43,14,13,6,13,13,70,61,64,64,64,61,63,62,58,62,51,50,51,50,51,50,20,0
21,194,89,68,79,11,1469,333,1,1,2,2,2,0,74,29,41,47,67,75,37,24,77,52,32,40,36,32,39,59,63,83,41,60,42,40,59,59,86,25,70,66,32,33,38,50,65,68,65,12,6,8,13,7,51,46,46,46,46,46,47,50,50,50,61,62,61,64,70,64,17,0
29,192,90,68,68,0,1514,329,1,1,3,2,1,2,39,41,53,52,71,73,58,30,70,59,29,53,51,36,57,55,38,39,33,69,32,60,31,57,91,46,60,70,49,39,42,57,72,71,66,13,13,10,8,7,54,49,50,50,50,49,52,53,57,53,63,66,63,64,68,64,19,0
28,169,71,68,68,0,1763,374,9,1,2,3,0,0,76,51,58,67,63,59,65,43,55,64,40,64,45,47,58,64,75,77,83,63,84,66,81,75,53,55,50,64,58,45,52,63,64,65,64,6,10,10,9,9,60,62,60,60,60,62,62,65,62,65,68,64,68,68,64,68,17,0
28,191,88,68,68,0,1494,326,1,1,3,2,2,0,51,36,46,48,67,78,36,35,66,60,20,43,22,23,55,51,48,54,45,56,65,52,90,67,89,26,63,68,40,37,34,58,62,70,67,14,9,11,8,8,51,45,46,46,46,45,48,50,54,50,60,64,60,62,68,62,17,0
27,176,70,68,68,0,1812,364,0,1,3,4,2,2,66,62,71,68,51,46,70,62,43,71,47,65,72,65,70,66,70,63,76,66,88,62,67,62,35,64,48,57,66,74,68,66,40,58,57,9,13,12,13,13,63,67,66,66,66,67,68,68,68,68,64,62,64,62,54,62,20,0
31,190,83,68,68,0,1027,357,5,1,3,1,2,2,70,62,54,73,31,67,13,12,12,29,11,12,12,12,25,21,32,30,43,61,37,41,41,29,48,12,33,10,11,46,23,55,23,10,12,70,62,54,67,73,26,24,25,25,25,24,29,27,29,27,24,27,24,24,25,24,68,0
24,178,72,68,70,2,1802,394,9,1,2,3,2,0,69,59,62,68,61,75,64,65,53,65,38,67,43,55,62,70,65,73,70,68,64,64,62,81,72,50,77,62,57,63,53,65,57,64,65,14,7,11,12,9,65,65,65,65,65,65,67,68,67,68,69,68,69,68,66,68,19,0
24,180,83,68,75,7,1672,354,14,1,3,3,2,1,61,69,54,65,29,76,40,70,68,63,67,66,60,63,44,68,54,66,50,64,71,72,65,73,84,66,62,20,68,58,69,63,36,19,15,13,8,12,8,10,70,62,66,66,66,62,65,63,60,63,48,49,48,45,46,45,18,1
25,173,72,68,72,4,1611,339,10,1,3,2,2,2,68,32,51,56,67,65,64,25,65,61,34,49,48,32,39,58,69,68,70,63,77,47,72,73,60,22,65,64,57,35,41,60,68,68,70,7,10,13,9,8,53,53,51,51,51,53,53,57,54,57,67,63,67,68,67,68,17,0
24,177,70,68,73,5,1805,384,0,1,2,3,0,2,63,65,68,68,54,66,65,65,58,72,59,66,58,54,68,70,67,60,68,62,68,68,58,71,67,65,58,56,64,70,60,70,48,58,51,11,11,8,11,10,67,66,66,66,66,66,70,69,69,69,64,65,64,62,60,62,18,0
27,180,75,68,68,0,1721,374,14,1,3,3,2,2,70,68,60,68,38,70,53,69,67,67,67,68,41,40,57,67,68,71,74,66,59,72,73,69,71,62,67,33,69,66,57,69,28,44,29,8,11,5,10,13,68,66,68,68,68,66,68,68,65,68,55,55,55,53,52,53,18,0
24,178,73,68,72,4,1690,363,14,1,4,3,2,2,78,67,61,69,32,56,60,69,65,63,60,70,62,57,54,68,79,78,70,64,74,68,55,64,58,64,41,26,67,63,64,60,30,28,30,9,8,7,7,8,69,68,68,68,68,68,68,69,62,69,54,49,54,52,45,52,16,0
25,175,70,68,71,3,1680,363,0,1,3,3,0,2,90,64,58,73,25,53,56,65,55,62,58,72,64,48,48,72,90,90,87,64,83,64,70,59,53,63,39,20,65,60,61,65,25,23,14,7,13,13,11,6,68,69,68,68,68,69,69,69,60,69,51,46,51,48,40,48,17,0
27,181,70,68,68,0,1849,394,4,1,3,3,2,2,76,55,65,68,62,68,54,54,56,73,48,67,47,55,71,68,75,76,77,66,70,62,73,83,59,53,71,62,64,65,45,58,59,65,64,16,14,13,9,15,65,66,65,65,65,66,68,68,68,68,68,68,68,68,66,68,21,0
27,176,70,68,69,1,1842,397,4,1,3,3,0,0,70,60,66,69,62,70,50,60,52,72,49,68,58,52,70,70,73,68,71,63,78,57,59,82,65,68,72,59,62,72,50,64,62,69,54,14,11,14,9,9,65,66,66,66,66,66,69,69,69,69,67,69,67,66,65,66,19,0
24,185,73,68,72,4,1726,374,0,1,3,3,0,1,74,60,65,70,41,64,62,63,39,67,50,69,66,47,66,71,76,73,71,65,69,57,57,71,68,57,45,41,69,70,64,68,40,44,39,15,13,10,5,7,65,68,67,67,67,68,70,70,67,70,60,58,60,57,51,57,18,0
23,183,81,68,75,7,1611,351,14,1,3,2,0,2,80,65,46,62,28,70,33,66,78,60,56,60,44,34,36,62,80,80,67,65,69,72,90,66,77,58,53,17,65,43,60,62,31,19,22,6,12,8,12,10,70,61,64,64,64,61,62,61,54,61,47,45,47,46,46,46,18,0
24,171,66,68,73,5,1790,387,9,1,3,2,0,2,71,61,60,65,62,68,66,59,50,64,30,64,64,53,52,65,73,70,64,67,74,73,62,82,63,69,64,66,58,55,41,66,62,63,63,12,8,14,13,7,64,64,63,63,63,64,65,66,65,66,69,66,69,68,64,68,18,0
25,179,68,68,72,4,1884,406,11,1,4,3,2,0,80,61,67,72,60,66,64,58,50,72,55,72,56,49,65,70,81,80,81,69,78,68,59,79,58,60,73,58,60,69,61,67,57,66,60,13,14,10,7,12,66,69,68,68,68,69,71,72,70,72,70,68,70,68,64,68,20,0
25,188,82,68,73,5,1754,388,11,1,3,3,2,2,88,64,62,66,37,71,63,66,54,65,52,71,62,62,56,59,85,91,69,68,69,74,63,68,79,56,58,36,67,59,50,60,34,38,27,13,11,7,7,15,70,68,67,67,67,68,67,70,62,70,57,54,57,55,51,55,19,1
19,182,77,68,79,11,1589,344,14,1,3,3,2,2,79,69,51,69,20,56,35,71,64,63,65,68,57,40,45,72,79,79,76,59,56,71,73,61,61,62,31,14,65,50,69,68,15,15,14,13,11,15,7,13,70,65,67,67,67,65,66,65,58,65,45,42,45,43,37,43,18,1
29,174,68,68,68,0,1871,393,2,1,3,2,2,2,71,58,66,64,65,69,65,53,53,66,53,62,63,64,68,64,73,70,71,65,75,68,80,90,59,61,66,68,57,67,48,64,66,65,63,7,12,7,9,13,63,64,63,63,63,64,66,68,68,68,68,68,68,68,66,68,18,0
20,183,75,68,79,11,1541,335,6,1,3,2,2,2,69,27,53,56,67,63,65,26,63,61,21,49,46,31,42,60,68,70,70,65,55,23,53,67,64,25,60,68,47,43,36,51,66,68,66,11,13,14,14,11,50,54,50,50,50,54,54,58,56,58,67,64,67,68,67,68,20,0
24,181,72,68,72,4,1675,357,14,1,4,2,2,1,71,70,54,67,28,67,38,71,67,62,65,66,55,45,39,69,72,70,68,62,63,70,62,76,68,69,56,27,67,68,69,63,25,19,27,14,14,11,15,6,70,65,67,67,67,65,68,65,61,65,50,48,50,48,45,48,20,0
24,187,80,68,72,4,1707,372,2,1,3,2,2,0,62,50,60,58,66,76,48,45,65,68,33,56,31,42,71,60,65,60,63,60,56,64,75,85,75,56,68,68,54,62,36,56,63,68,63,6,14,6,10,11,60,57,58,58,58,57,62,62,66,62,66,69,66,66,69,66,18,0
24,177,70,68,71,3,1882,399,11,1,2,3,2,2,73,62,70,65,59,70,75,59,62,69,49,63,70,58,69,67,72,73,69,63,68,69,73,87,65,60,62,55,70,72,66,67,60,61,59,6,6,10,8,7,67,67,66,66,66,67,69,71,70,71,69,67,69,68,64,68,15,0
21,181,78,68,76,8,1690,367,6,1,2,2,2,0,72,38,57,62,63,75,66,34,55,62,28,64,60,45,55,60,71,72,66,64,62,45,69,75,76,37,74,61,60,42,42,52,64,64,71,11,7,11,7,10,57,59,56,56,56,59,58,63,60,63,68,65,68,68,67,68,17,0
21,177,63,68,79,11,1742,362,9,1,2,2,0,2,67,47,65,65,64,54,69,37,57,67,38,65,58,64,64,65,66,67,67,63,78,53,55,72,41,67,64,64,54,61,43,58,64,66,69,10,8,6,6,14,57,62,60,60,60,62,64,65,66,65,69,66,69,68,64,68,17,0
37,194,85,68,68,0,1643,343,1,1,4,2,2,2,52,50,55,50,68,68,52,46,74,56,39,49,57,48,58,54,36,65,33,64,40,63,85,34,83,50,68,62,44,57,49,68,67,71,65,15,15,15,15,14,58,51,53,53,53,51,54,54,57,54,59,63,59,61,68,61,22,0
26,183,76,68,72,4,1526,330,1,1,3,2,1,0,64,30,46,51,70,69,28,22,70,62,22,42,35,37,58,54,63,65,55,65,67,46,75,73,73,30,51,69,27,30,40,66,69,72,70,6,13,12,12,13,48,45,45,45,45,45,48,50,54,50,63,65,63,66,70,66,19,0
23,178,66,68,74,6,1649,360,0,1,3,3,0,2,82,64,60,69,32,53,58,66,43,66,53,70,57,48,51,70,85,80,72,66,73,64,57,66,55,64,33,25,63,61,52,55,23,38,39,8,7,14,10,12,66,68,67,67,67,68,69,69,63,69,56,50,56,53,44,53,18,0
25,184,76,68,72,4,1678,362,1,1,4,2,2,2,69,39,53,60,68,73,57,37,63,59,37,57,45,42,54,62,70,68,66,59,64,46,81,65,77,35,71,71,43,41,42,52,68,69,67,12,12,13,11,14,55,55,53,53,53,55,55,58,57,58,66,66,66,67,70,67,19,0
33,170,69,68,68,0,1775,375,4,1,3,3,2,0,54,59,68,65,65,64,62,60,44,73,56,60,54,55,67,69,57,51,65,69,73,61,43,75,61,55,62,65,59,71,57,72,71,67,64,7,12,12,9,9,62,63,63,63,63,63,67,66,68,66,68,68,68,67,65,67,18,0
25,185,72,68,75,7,1559,345,1,1,2,2,1,0,69,35,50,50,68,73,27,30,66,69,29,41,23,21,63,56,68,69,49,64,65,45,76,75,73,35,72,72,40,42,38,65,67,68,64,10,16,10,10,6,52,48,50,50,50,48,53,54,59,54,64,68,64,66,70,66,18,0
20,195,74,68,84,16,1471,333,1,1,5,2,2,0,68,31,45,52,68,69,30,28,70,68,27,45,24,22,52,62,61,74,44,62,50,46,74,67,71,25,64,67,25,27,32,66,63,72,67,10,9,11,12,10,51,47,47,47,47,47,50,52,55,52,63,65,63,66,70,66,18,0
29,174,77,68,68,0,1682,365,6,1,3,3,2,2,72,35,58,63,65,72,62,35,55,63,33,61,41,33,62,61,76,68,68,65,76,32,81,74,68,28,76,67,53,54,52,67,65,65,66,7,9,8,8,10,54,58,55,55,55,58,59,63,62,63,68,67,68,68,68,68,17,0
32,184,80,68,68,0,1709,359,1,1,3,2,0,2,52,49,59,61,68,70,38,40,66,70,26,59,45,68,63,62,50,53,58,65,68,69,64,68,70,59,74,68,36,60,55,66,68,68,67,9,6,14,8,15,57,54,56,56,56,54,60,58,64,58,64,68,64,65,68,65,18,0
26,186,81,68,68,0,1728,367,2,1,3,2,0,1,52,51,57,63,66,78,51,46,56,65,41,61,52,48,68,67,57,48,64,62,53,60,65,84,78,51,74,64,56,46,66,74,67,71,59,8,13,8,9,10,59,57,57,57,57,57,60,61,65,61,65,68,65,65,68,65,18,0
21,186,76,68,78,10,1155,385,5,1,2,1,2,2,69,67,66,70,46,67,20,23,12,32,14,16,18,18,32,26,47,45,44,60,35,50,56,33,62,14,20,14,12,49,18,38,16,15,15,69,67,66,67,70,32,29,30,30,30,29,33,33,33,33,29,30,29,28,27,28,69,0
26,191,82,68,71,3,1626,348,1,1,3,2,2,0,55,41,56,54,69,73,56,38,70,60,37,52,53,33,62,60,53,57,44,56,54,58,75,69,78,32,66,67,48,52,42,62,71,68,66,14,8,7,11,9,56,52,52,52,52,52,55,57,59,57,64,66,64,65,70,65,17,0
28,185,82,68,69,1,1704,376,2,1,3,2,2,0,65,48,61,61,64,77,51,45,44,70,43,57,49,55,63,66,64,65,62,59,54,42,59,74,82,63,72,63,42,58,43,68,65,70,67,12,15,13,8,9,56,58,56,56,56,58,62,61,65,61,66,69,66,66,68,66,18,0
27,174,73,68,68,0,1898,407,6,1,2,3,0,2,82,61,63,69,62,70,69,60,51,63,41,69,61,61,62,66,81,82,86,61,81,65,76,76,67,61,67,63,66,57,60,53,67,61,63,15,8,12,9,11,66,67,65,65,65,67,67,68,65,68,68,66,68,68,65,68,18,0
22,171,63,68,74,6,1806,388,11,1,3,3,2,2,86,63,65,70,42,62,64,63,35,67,40,68,68,60,59,66,90,83,85,67,81,67,63,86,53,64,55,43,65,65,62,68,46,42,39,14,12,8,14,12,65,69,67,67,67,69,70,71,66,71,63,58,63,60,51,60,21,0
25,177,73,68,71,3,1593,344,10,1,3,2,2,0,70,30,53,60,67,64,64,24,59,53,28,55,47,29,50,64,72,69,70,58,58,43,76,74,62,25,54,65,42,50,46,64,68,70,67,13,14,6,12,6,50,54,51,51,51,54,54,59,57,59,67,63,67,68,66,68,18,0
25,187,83,68,73,5,1083,368,5,1,3,1,2,2,68,66,60,73,33,68,16,17,18,26,19,21,17,19,25,12,32,35,34,56,33,45,45,28,69,13,23,22,20,30,24,41,15,14,20,68,66,60,68,73,30,24,25,25,25,24,27,27,27,27,26,27,26,26,28,26,69,1
26,167,60,68,71,3,1638,358,0,1,2,3,2,2,81,54,63,72,34,54,54,56,40,68,40,71,55,48,65,69,84,79,86,65,82,55,50,71,48,50,50,38,63,69,46,65,31,32,30,5,10,6,14,8,62,67,66,66,66,67,70,70,65,70,57,54,57,53,45,53,17,0
28,170,76,68,68,0,1845,394,6,1,3,2,2,2,80,56,63,64,61,70,66,51,57,66,56,63,69,50,56,64,80,80,71,65,72,64,80,72,70,58,65,63,59,60,50,59,60,63,60,9,8,16,7,15,64,64,63,63,63,64,65,67,64,67,68,65,68,68,66,68,18,0
27,187,79,68,69,1,1672,352,14,1,3,2,0,2,64,64,56,62,32,74,46,68,76,60,55,62,52,57,51,68,61,67,51,64,59,68,80,63,81,53,68,34,70,63,57,57,32,18,26,13,12,10,13,14,69,62,65,65,65,62,65,64,60,64,50,51,50,48,50,48,20,0
35,177,73,68,68,0,1643,344,1,1,2,2,1,0,52,38,58,61,69,66,61,40,61,61,28,60,49,38,59,63,56,49,53,65,70,32,77,53,66,39,80,68,56,57,38,63,71,71,71,6,7,13,10,15,54,56,55,55,55,56,59,60,62,60,65,67,65,66,68,66,18,0
32,174,66,68,68,0,1911,396,7,1,4,3,0,0,69,63,66,70,58,70,67,60,52,65,65,67,67,66,63,73,72,66,73,66,81,66,68,84,64,64,68,59,73,71,60,66,54,62,58,11,6,14,16,10,67,68,68,68,68,68,68,68,68,68,68,67,68,66,63,66,19,0
29,196,91,68,69,1,1509,321,1,1,2,2,2,0,35,47,50,40,68,81,47,38,69,57,18,35,27,53,55,44,35,35,33,64,33,67,57,71,91,59,75,68,44,43,33,54,69,67,66,15,12,11,8,10,53,44,46,46,46,44,48,48,55,48,60,65,60,61,69,61,19,0
34,160,60,68,68,0,1668,364,0,1,3,4,0,2,67,64,63,73,36,61,46,65,35,70,43,78,65,70,65,69,67,67,72,63,67,68,52,65,65,68,46,25,65,65,45,61,35,40,49,6,8,6,10,8,66,67,68,68,68,67,68,68,66,68,55,55,55,53,47,53,16,0
23,178,72,68,74,6,1698,368,8,1,4,3,0,2,84,67,59,69,30,59,56,68,54,64,66,70,48,40,52,66,83,85,82,66,70,68,73,60,58,65,59,27,64,64,62,63,22,37,12,7,9,15,15,11,68,68,68,68,68,68,69,69,62,69,52,50,52,49,44,49,19,0
30,175,70,68,68,0,1730,362,0,1,4,3,0,1,67,65,68,70,36,56,63,64,53,71,49,69,68,68,68,71,69,66,71,63,80,67,50,61,58,66,45,41,67,69,70,71,34,32,29,13,7,8,10,10,67,68,67,67,67,68,68,68,67,68,56,55,56,53,47,53,18,0
25,173,65,68,71,3,1630,362,13,1,2,2,2,2,79,39,52,63,62,67,55,30,53,60,35,62,31,29,54,60,80,78,71,65,79,58,64,91,60,43,57,63,29,45,38,50,63,63,60,10,6,13,12,13,53,56,53,53,53,56,56,61,59,61,68,64,68,67,63,67,18,0
37,181,73,68,68,0,1728,344,14,2,4,3,2,1,50,72,64,68,32,58,58,71,72,70,72,66,75,60,58,70,53,48,69,65,71,74,69,49,65,70,51,30,70,62,79,70,38,19,19,8,10,12,13,12,68,65,67,67,67,65,68,65,63,65,49,51,49,46,46,46,19,0
25,185,75,68,73,5,1772,382,4,1,4,3,0,2,64,62,65,65,62,64,55,60,57,73,58,64,48,42,72,70,67,62,55,60,63,66,55,83,56,63,64,60,67,65,52,61,61,66,58,7,12,11,11,9,65,64,65,65,65,64,68,68,70,68,67,68,67,66,63,66,17,0
29,189,80,68,68,0,1553,334,1,1,3,2,2,2,46,42,48,50,67,81,31,34,68,56,42,48,43,37,62,56,44,48,31,66,32,55,71,70,90,48,75,66,45,43,41,68,67,68,62,14,12,8,7,13,54,47,50,50,50,47,52,52,58,52,60,66,60,61,68,61,19,0
39,168,75,68,68,0,1765,370,14,2,3,3,2,1,69,68,61,68,40,64,58,71,62,63,66,68,62,55,55,68,71,67,70,68,70,72,80,53,67,63,67,23,67,64,57,67,38,47,41,11,9,13,6,13,68,67,67,67,67,67,68,67,63,67,55,54,55,54,53,54,18,0
34,183,73,68,68,0,1717,375,11,1,3,3,2,2,81,61,63,65,33,72,62,57,50,63,44,70,62,53,60,60,79,82,72,70,47,70,65,75,81,60,46,29,65,67,68,58,33,30,35,13,8,16,11,14,66,66,66,66,66,66,67,68,63,68,57,53,57,54,48,54,20,0
26,174,80,68,71,3,1765,376,10,1,3,2,2,2,73,48,60,64,63,68,67,44,56,63,53,62,51,42,56,64,74,72,70,67,77,54,75,75,65,50,66,62,59,59,40,63,63,65,63,10,9,9,12,11,60,62,60,60,60,62,63,65,64,65,68,66,68,68,66,68,19,0
30,196,90,68,68,0,1148,384,5,1,4,1,2,2,71,63,72,71,42,65,14,15,13,28,19,16,17,15,20,20,45,38,35,64,38,54,60,43,68,18,20,19,14,42,23,44,9,18,21,71,63,72,65,71,31,26,28,28,28,26,30,30,30,30,29,29,29,29,28,29,68,0
25,188,86,68,73,5,1880,408,4,1,3,3,0,0,70,62,66,67,60,83,67,62,63,69,56,67,58,45,66,69,68,72,67,66,56,63,75,90,86,61,68,59,63,69,65,69,61,61,55,8,14,12,8,11,68,67,66,66,66,67,69,70,70,70,69,69,69,68,67,68,18,0
31,178,72,68,68,0,1865,392,2,1,3,3,2,2,65,59,64,67,66,71,58,56,67,71,59,67,64,59,68,68,68,63,69,66,69,67,71,79,70,57,64,65,54,55,61,64,66,67,64,9,7,7,14,16,65,63,63,63,63,63,66,67,68,67,68,68,68,68,68,68,19,0
31,201,94,68,68,0,1524,318,14,1,2,2,2,2,34,69,51,60,30,74,30,69,80,66,66,61,43,42,49,69,35,34,34,67,31,72,63,48,90,66,70,24,71,49,70,66,34,18,19,12,8,16,12,6,68,57,63,63,63,57,62,58,59,58,43,49,43,41,49,41,18,0
27,181,76,68,70,2,1757,374,2,1,3,2,2,2,63,50,57,62,66,76,46,36,60,66,42,61,41,46,62,66,63,63,58,67,63,72,73,82,72,59,81,63,56,57,55,58,67,70,64,9,6,10,14,7,60,58,60,60,60,58,62,62,66,62,67,69,67,67,69,67,17,0
31,190,88,68,68,0,1640,363,1,1,4,2,2,2,67,39,55,59,65,78,45,33,65,64,37,58,43,32,62,57,64,70,59,68,56,56,77,64,83,39,83,62,36,53,32,66,67,65,64,10,8,14,8,6,55,54,53,53,53,54,57,58,60,58,64,67,64,65,68,65,17,0
31,174,72,68,68,0,1682,359,13,1,2,2,2,2,74,31,63,66,62,63,64,28,52,71,31,67,64,41,67,62,76,73,74,63,76,31,57,68,63,27,57,64,62,52,44,57,57,68,64,5,13,15,12,14,54,60,57,57,57,60,62,65,64,65,68,66,68,67,64,67,19,0
27,174,68,68,69,1,1735,370,14,1,3,3,0,2,81,70,60,67,28,64,62,72,59,58,65,67,58,59,59,64,82,80,70,64,82,67,80,72,71,68,33,20,72,64,70,67,31,22,21,5,7,7,12,12,69,68,68,68,68,68,68,69,62,69,52,48,52,49,43,49,17,0
26,178,71,68,71,3,1913,398,4,1,2,3,0,2,69,59,64,71,62,73,59,56,46,66,52,69,63,61,63,69,75,64,84,67,82,62,83,86,64,63,75,64,69,68,61,66,60,67,60,13,9,9,10,14,65,67,66,66,66,67,69,69,70,69,69,69,69,67,66,67,19,0
31,181,79,68,68,0,1853,397,3,1,3,3,0,0,68,66,65,69,63,66,64,65,55,69,58,73,47,49,60,71,69,68,55,66,63,70,60,70,63,69,72,63,68,70,58,56,58,68,69,9,14,11,15,14,68,68,68,68,68,68,68,68,68,68,68,68,68,68,66,68,21,0
32,181,74,68,68,0,1740,387,10,1,3,3,0,2,77,48,64,64,62,72,68,57,39,68,31,63,55,34,65,63,76,78,70,67,68,47,67,75,80,31,50,64,58,62,49,51,63,67,63,15,12,11,10,14,60,64,61,61,61,64,65,68,66,68,68,68,68,68,65,68,21,0
25,191,84,68,73,5,1693,367,2,1,3,3,2,2,54,50,60,61,65,77,49,48,63,68,38,58,52,35,66,66,53,55,59,65,56,68,69,81,80,42,67,67,53,63,42,64,61,68,64,7,10,6,7,7,61,57,59,59,59,57,62,62,66,62,66,69,66,66,69,66,16,0
22,174,69,68,74,6,1693,372,10,1,4,3,0,0,82,45,57,68,61,59,60,42,50,65,27,68,44,41,53,66,82,82,73,64,76,52,55,74,50,47,65,66,59,51,41,62,60,62,61,15,9,10,11,12,59,63,61,61,61,63,63,66,63,66,68,64,68,68,63,68,19,0
26,190,88,68,70,2,1745,368,1,1,4,2,0,2,42,55,60,59,67,85,59,43,71,64,41,60,55,54,63,64,45,39,48,57,34,78,64,80,91,60,82,71,64,52,54,71,62,68,63,15,7,9,14,14,62,56,58,58,58,56,60,60,64,60,65,69,65,65,70,65,19,0
25,179,81,68,71,3,1640,359,7,1,3,3,2,1,78,61,62,69,31,58,64,64,44,65,44,71,62,50,59,68,80,77,71,68,66,59,33,60,64,59,48,28,66,60,65,58,26,33,32,12,10,6,10,16,66,68,67,67,67,68,68,69,63,69,55,51,55,52,44,52,20,0
30,185,84,68,68,0,1162,384,5,1,3,1,2,2,69,68,59,71,53,64,11,20,11,22,12,11,14,13,29,23,55,49,64,64,52,44,58,26,68,18,17,21,13,42,23,35,17,17,17,69,68,59,64,71,31,28,28,28,28,28,31,29,29,29,28,29,28,28,29,28,68,0
23,178,68,68,75,7,1724,370,2,1,3,2,2,0,59,50,57,61,66,77,45,37,58,66,56,58,49,39,64,65,61,57,54,63,70,71,73,84,75,58,74,67,41,56,44,60,67,68,67,10,6,7,7,7,58,55,56,56,56,55,60,60,64,60,66,69,66,67,69,67,16,0
21,190,90,68,78,10,1524,338,1,1,3,2,2,2,53,33,54,59,67,72,39,26,70,67,28,60,29,33,69,66,52,54,40,63,47,54,54,55,87,21,62,68,44,48,45,61,66,68,66,11,8,10,9,5,54,51,53,53,53,51,56,57,61,57,62,68,62,64,70,64,16,1
21,170,65,68,79,11,1744,373,11,1,3,5,0,0,79,55,63,76,45,55,61,56,29,66,45,75,69,44,60,74,85,74,93,58,92,56,57,77,45,55,50,48,62,67,49,71,45,46,47,14,14,9,14,8,61,68,66,66,66,68,70,71,66,71,63,59,63,60,50,60,19,0
28,176,72,68,68,0,1814,394,11,1,4,3,0,2,87,67,61,69,39,71,59,69,57,64,63,67,63,64,55,64,90,84,83,68,85,68,32,90,63,63,76,51,69,63,63,66,29,37,34,9,12,7,8,5,68,68,68,68,68,68,68,68,65,68,61,58,61,59,52,59,17,0
23,185,73,68,75,7,1623,341,1,1,2,2,2,0,50,37,55,62,67,70,40,38,69,66,52,62,43,28,64,65,49,51,53,63,59,46,88,65,67,24,80,69,37,56,37,68,65,68,68,10,6,14,13,8,54,52,53,53,53,52,57,58,62,58,63,68,63,64,70,64,17,0
26,189,83,68,68,0,1657,362,2,1,3,2,2,2,50,49,61,60,66,76,43,43,66,70,44,61,55,47,68,63,43,55,54,63,38,61,35,69,82,53,78,65,44,62,51,57,70,65,57,9,11,7,10,15,58,55,57,57,57,55,61,59,65,59,63,68,63,63,68,63,19,0
30,183,72,68,68,0,1541,321,1,1,3,2,2,2,44,32,52,59,70,64,47,30,67,61,26,55,34,35,56,59,51,39,67,70,66,36,84,51,68,31,65,69,25,46,45,67,71,69,72,6,9,12,7,12,48,49,47,47,47,49,52,53,57,53,62,66,62,64,68,64,17,0
23,180,72,68,76,8,1593,347,1,1,2,2,2,2,70,37,46,57,69,68,40,35,67,63,33,50,30,32,40,64,66,74,53,64,71,54,72,71,67,23,67,67,45,34,48,62,68,71,68,11,14,13,5,13,55,52,52,52,52,52,53,56,55,56,65,65,65,67,70,67,19,0
24,183,76,68,73,5,1718,381,10,1,2,3,0,2,78,47,62,63,63,68,65,47,57,66,41,61,60,39,55,67,77,79,71,60,66,49,53,74,70,42,58,63,56,62,48,48,59,67,64,8,12,6,7,9,60,63,60,60,60,63,64,66,64,66,68,66,68,68,65,68,16,1
24,185,72,68,74,6,1242,398,5,1,3,1,2,2,71,60,72,73,56,66,11,9,16,48,7,21,11,10,51,32,54,58,68,63,60,54,65,32,40,7,45,15,4,62,12,52,18,11,16,71,60,72,66,73,31,32,33,33,33,32,40,37,40,37,31,36,31,30,29,30,69,0
25,171,66,68,69,1,1624,357,11,1,3,3,0,0,84,63,61,71,27,51,62,65,34,63,47,71,55,35,57,68,82,85,78,64,80,75,74,52,53,51,38,19,65,65,51,63,29,27,29,6,14,13,9,8,66,68,67,67,67,68,68,69,61,69,52,48,52,49,40,49,17,1
28,184,82,68,70,2,1117,375,5,1,2,1,2,2,67,65,66,70,40,67,14,13,15,27,16,9,14,18,24,22,38,44,42,63,38,50,55,42,52,15,35,17,13,33,22,43,19,16,16,67,65,66,67,70,29,24,26,26,26,24,28,28,29,28,28,29,28,28,28,28,69,0
33,180,75,68,68,0,1653,340,1,1,3,2,2,2,52,34,56,59,68,71,54,33,69,61,27,55,47,44,60,60,50,54,69,67,65,36,84,62,74,31,71,68,44,49,52,64,70,66,69,11,12,12,14,13,52,52,51,51,51,52,55,57,59,57,64,67,64,65,68,65,20,0
